question;answer;score;key;title
What are trends in the domain of 'Digital Twin'?;real-time monitoring;0.5968;YBFESUE9;Towards a digital twin: a hybrid data-driven and mechanistic digital shadow to forecast the evolution of lignocellulosic fermentation
What are trends in the domain of 'Digital Twin'?;domainspecific representation of the physical vehicle in one front end tool;0.5937;9TM9BNH3;TOWARDS A DIGITAL TWIN: HOW THE BLOCKCHAIN CAN FOSTER E/E-TRACEABILITY IN CONSIDERATION OF MODEL-BASED SYSTEMS ENGINEERING
What are trends in the domain of 'Digital Twin'?;similarities and differences in terms of design, implementation and real-world impact;0.5933;NPU8VBB4;Comparison of Digital Twin Development in Manufacturing and Maritime Domains
What are trends in the domain of 'Digital Twin'?;students are familiar;0.5927;4EH6FGYK;Micro Manufacturing Unit – Creating Digital Twin Objects with Common Engineering Software
What are trends in the domain of 'Digital Twin'?;time evolution of a large number of variables;0.5898;H2CSBLBG;From ROM of Electrochemistry to AI-Based Battery Digital and Hybrid Twin
What are trends in the domain of 'Digital Twin'?;research direction and manufacturing innovation;0.5878;U3NBLLWC;The Modelling and Using Strategy for The Digital Twin in Process Planning
What are trends in the domain of 'Digital Twin'?;virtual-real dualreflection;0.5867;TPQI9BTD;Digital Twin and Big Data Towards Smart Manufacturing and Industry 4.0: 360 Degree Comparison
What are trends in the domain of 'Digital Twin'?;application to power grid online analysis;0.5863;57QAGL64;Digital twin framework and its application to power grid online analysis
What are trends in the domain of 'Digital Twin'?;process instability and frequent production disturbances;0.5839;RJIJDASM;Digital twin-based assembly data management and process traceability for complex products
What are trends in the domain of 'Digital Twin'?;rigorous mathematical models;0.5823;XNBLYANT;Digital Twin for Monitoring of Industrial Multi-Effect Evaporation
What are trends in the domain of 'Digital Twin'?;Heritage documentation, preventive conservation;0.5799;VECHY4L6;DIGITAL TWIN: A HBIM-BASED METHODOLOGY TO SUPPORT PREVENTIVE CONSERVATION OF HISTORIC ASSETS THROUGH HERITAGE SIGNIFICANCE AWARENESS
What are trends in the domain of 'Digital Twin'?;multi-timescale dynamical system;0.5767;7KDJXKH6;Machine learning based digital twin for dynamical systems with multiple time-scales
What are trends in the domain of 'Digital Twin'?;magnetic flux density and field lines;0.5756;VH5W8XBL;Insights into Digital Twin Based on Finite Element Simulation of a Large Hydro Generator
What are trends in the domain of 'Digital Twin'?;total factor awareness environment;0.575;6FTKLGVI;Prediction maintenance integrated decision-making approach supported by digital twin-driven cooperative awareness and interconnection framework
What are trends in the domain of 'Digital Twin'?;forecast seismic wave changes, and the production of simulation and test results;0.5728;LSIEPK88;Construction of Digital Twin Geotechnical Resistance Model for Liquefaction Risk Evaluation
What are trends in the domain of 'Digital Twin'?;heart diseases;0.5702;GKZ4GI9F;Methods of computational modeling of coronary heart vessels for its digital twin
What are trends in the domain of 'Digital Twin'?;real-time;0.5698;6R43JINI;Development of a Digital Twin Model for Real-Time Assessment of Collision Hazards
What are trends in the domain of 'Digital Twin'?;heat price and electricity price on the market;0.5693;5YFYMX9B;A case study of digital-twin-modelling analysis on power-plant-performance optimizations
What are trends in the domain of 'Digital Twin'?;any and all data types;0.5659;YIK4A9V7;Extracting Value from Data Using an Industrial Data Platform to Provide a Foundational Digital Twin
What are trends in the domain of 'Digital Twin'?;continuous monitoring of carotid stenosis/stroke potential;0.5657;HL9QWGCY;A semi-active human digital twin model for detecting severity of carotid stenoses from head vibration—A coupled computational mechanics and computer vision method
What are trends in the domain of 'Digital Twin'?;appropriate parameters for scale-up or scale-down;0.5657;CTYJMYLC;Digital Twin for Extraction Process Design and Operation
What are trends in the domain of 'Digital Twin'?;real physical world and visual digital world;0.5628;7FJJVFNC;Drilling Digital Twin Success Stories the Last 10 Years
What are trends in the domain of 'Digital Twin'?;fog or edge analytics;0.5625;CFRQCR34;A novel digital twin-centric approach for driver intention prediction and traffic congestion avoidance
What are trends in the domain of 'Digital Twin'?;capability design and context-based adjustment of IS;0.5619;3YVNNY8Y;Supporting Early Phases of Digital Twin Development with Enterprise Modeling and Capability Management: Requirements from Two Industrial Cases
What are trends in the domain of 'Digital Twin'?;paradigm of modeling;0.5616;4Z22RRYV;Digital Twin of a Research Organization: Approaches and Methods
What are trends in the domain of 'Digital Twin'?;all data both from physical space and cyber space;0.5535;MKKCH28K;Digital Twin-Based Energy Modeling of Industrial Robots
What are trends in the domain of 'Digital Twin'?;knowledge-driven framework;0.5525;C2MHQZYV;A data- and knowledge-driven framework for digital twin manufacturing cell
What are trends in the domain of 'Digital Twin'?;design, manufacturing, inspection, logistics;0.547;IFSZTZEC;Digital Twin Driven Inclusive Manufacturing Using Emerging Technologies
What are trends in the domain of 'Digital Twin'?;introduction of AI tools;0.5461;TIKPF7GD;Contribution to the development of a Digital Twin based on product lifecycle to support the manufacturing process
What are trends in the domain of 'Digital Twin'?;heterogeneous material properties and rough surfaces;0.5452;QVUGKAQV;About a Digital Twin for the Fatigue Approach of Additively Manufactured Components
What are trends in the domain of 'Digital Twin'?;benchmarking against the actual part geometry specified in the G-code;0.5436;QSNVT36M;Toward the digital twin of additive manufacturing: Integrating thermal simulations, sensing, and analytics to detect process faults
What are trends in the domain of 'Digital Twin'?;tasks and dependencies;0.5428;5AQLPFJQ;Disaster City Digital Twin: A vision for integrating artificial and human intelligence for disaster management
What are trends in the domain of 'Digital Twin'?;physical–virtual convergence approach;0.5416;Q8AVC8K6;A Digital Twin-Based Approach for the Fault Diagnosis and Health Monitoring of a Complex Satellite System
What are trends in the domain of 'Digital Twin'?;increased knowledge of past operations would greatly assist decision making today;0.5411;3WUNFM3Z;Digital twin of nuclear waste management facilities
What are trends in the domain of 'Digital Twin'?;struggling with inefficient work and an increasing flood of data;0.5409;237467Q3;'MIRROR, MIRROR, ON THE WALL’: ROBOTIC PROCESS AUTOMATION IN THE PUBLIC SECTOR USING A DIGITAL TWIN
What are trends in the domain of 'Digital Twin'?;high complexity and different configurations;0.5365;7PZIFQPX;From the Cyber-Physical System to the Digital Twin: the process development for behaviour modelling of a Cyber Guided Vehicle in M2M logic
What are trends in the domain of 'Digital Twin'?;digital modeling of physical assets or processes;0.5351;2XM3GG37;Development of electric vehicle maintenance education ability using digital twin technology and VR
What are trends in the domain of 'Digital Twin'?;minimal implementation level of a tested component cj;0.5348;IJGW6UVW;Deriving a Cost-Effective Digital Twin of an ICS to Facilitate Security Evaluation
What are trends in the domain of 'Digital Twin'?;smart home, smart office, smart agriculture, smart waste management;0.5344;FGJYQ3W5;C2PS: A Digital Twin Architecture Reference Model for the Cloud-Based Cyber-Physical Systems
What are trends in the domain of 'Digital Twin'?;Framework, control approach and implementation;0.5324;9AYI984A;Digital twin-based industrial cloud robotics: Framework, control approach and implementation
What are trends in the domain of 'Digital Twin'?;motion control and high-performance requirements;0.5322;GKUTE33A;Industry 4.0 - Digital Twin Applied to Direct Digital Manufacturing
What are trends in the domain of 'Digital Twin'?;production planning, production process operation instructions, and production elements;0.5298;MUR2TA47;Framework for manufacturing-tasks semantic modelling and manufacturing-resource recommendation for digital twin shop-floor
What are trends in the domain of 'Digital Twin'?;computer science;0.5275;W77YFK8C;Evaluation of Industry 4.0 Data formats for Digital Twin of Optical Components
What are trends in the domain of 'Digital Twin'?;precise, virtual copies of machines or systems — are revolutionizing industry;0.5264;QQY7CVN2;Hardware and Software Infrastructure of Digital Twin Technology
What are trends in the domain of 'Digital Twin'?;initial visualizations and analyses as well as economically profitable applications;0.5242;4D9PVTKL;The Digital Twin of the City of Zurich for Urban Planning
What are trends in the domain of 'Digital Twin'?;modelling and operations;0.5227;5IRID8N4;The modelling and operations for the digital twin in the context of manufacturing
What are trends in the domain of 'Digital Twin'?;surface heights;0.5214;WUU88V9V;Hidden Markov model-based digital twin construction for futuristic manufacturing systems
What are trends in the domain of 'Digital Twin'?;Role of Big Data and Analytics;0.5171;WTFB6SW7;Reliable Digital Twin for Connected Footballer
What are trends in the domain of 'Digital Twin'?;evaluating its uses and suitability for the ever-evolving smart manufacturing world;0.5166;PHDIVR6K;Digital Twin: Enabling Technologies, Challenges and Open Research
What are trends in the domain of 'Digital Twin'?;process control and condition based maintenance;0.5154;T96GMF6N;Digital Twin in manufacturing: A categorical literature review and classification
What are trends in the domain of 'Digital Twin'?;the process of chip formation and wear of the cutting tool;0.5153;ZWW4HY3Q;Digital equipment twin as the basis for the consumer in digital production
What are trends in the domain of 'Digital Twin'?;academic but fundamental arguments;0.5091;AJJ7K6AE;Disrupting rock engineering concepts: is there such a thing as a rock mass digital twin and are machines capable of learning rock mechanics?
What are trends in the domain of 'Digital Twin'?;acoustic, electromagnetic, vibration, power, humidity, and temperature data;0.5088;K7F3DVHS;Digital twin of manufacturing systems
What are trends in the domain of 'Digital Twin'?;open source;0.5082;Y96KFRB4;Dracena: Real-Time Digital Twin Platform
What are trends in the domain of 'Digital Twin'?;contact and contactless;0.5077;A774CDKB;Digital Twin of Experimental Workplace for Quality Control with Cloud Platform Support
What are trends in the domain of 'Digital Twin'?;usage of numerical models;0.5076;N5FGP5WW;Data-driven Digital Twin approach for process optimization: an industry use case
What are trends in the domain of 'Digital Twin'?;challenges that go well beyond technology;0.5071;SMDCRIEG;Toward Digital Twin and Simulation- Driven New Product Development
What are trends in the domain of 'Digital Twin'?;proliferation and integration place requirement attributes;0.5013;G3Z4W38B;A Requirements Driven Digital Twin Framework: Specification and Opportunities
What are trends in the domain of 'Digital Twin'?;integration, multiphysical, multiscale, probabilistic;0.4977;RUURCQL7;Digital Twin Technology
What are trends in the domain of 'Digital Twin'?;energy-related indicators;0.4967;8MPBMLCG;Operation Procedures of a Work-Center-Level Digital Twin for Sustainable and Smart Manufacturing
What are trends in the domain of 'Digital Twin'?;necessity;0.4963;QXCHKIHZ;A Reconfigurable Modeling Approach for Digital Twin-based Manufacturing System
What are trends in the domain of 'Digital Twin'?;high material removal rate, and thin walls and floors subject to vibration issues;0.4962;EHCF9WXV;A knowledge-based Digital Shadow for machining industry in a Digital Twin perspective
What are trends in the domain of 'Digital Twin'?;faster algorithms and amount of available data;0.4924;P67LATF4;Digital twin-driven rapid individualised designing of automated flow-shop manufacturing system
What are trends in the domain of 'Digital Twin'?;spatial organisation of workbenches, equipment groups and data processing stations;0.4861;WXUEUYP2;Pharmaceutical quality control laboratory digital twin – A novel governance model for resource planning and scheduling
What are trends in the domain of 'Digital Twin'?;Data Mining;0.4824;TDVNP8K2;Improving Process Using Digital Twin: A Methodology for the Automatic Creation of Models
What are trends in the domain of 'Digital Twin'?;Index Terms;0.4816;YRVBM6V7;Supporting the Design, Commissioning and Supervision of Smart Factory Components through their Digital Twin
What are trends in the domain of 'Digital Twin'?;longer life cycles;0.481;UN6UGX5A;A Survey on the Necessity for a Digital Twin of Production in the Automotive Industry
What are trends in the domain of 'Digital Twin'?;they only capture relevant interdependencies between subsystems;0.481;L9NUUHHD;WoT Graph as Multiscale Digital-Twin for Cyber-Physical Systems-of-Systems
What are trends in the domain of 'Digital Twin'?;multi-source data fusion and management;0.4806;A88MB72M;Equipment energy consumption management in digital twin shop-floor: A framework and potential applications
What are trends in the domain of 'Digital Twin'?;sustaining growth and advancing the quality of life in cities;0.4804;AXCS2T5I;Devising a Game Theoretic Approach to Enable Smart City Digital Twin Analytics
What are trends in the domain of 'Digital Twin'?;high-level semantics rather than big data of city objects;0.4789;ZF4KXHTQ;From LiDAR point cloud towards digital twin city: Clustering city objects based on Gestalt principles
What are trends in the domain of 'Digital Twin'?;constant interaction and data exchange with a real object;0.4785;VVEVCFCA;Review of modern software complexes and digital twin concept for forecasting emergency situations in oil and gas industry
What are trends in the domain of 'Digital Twin'?;data-based models and analytics;0.4764;B5FK7VNP;SERVICE VALUE CREATION USING A DIGITAL TWIN
What are trends in the domain of 'Digital Twin'?;static and dynamic aspects;0.4757;MDDXCPAC;Synchronizing physical factory and its digital twin through an IIoT middleware: a case study
What are trends in the domain of 'Digital Twin'?;market trends and customer needs;0.4741;VRYGEDWC;Model-Based Design of Complex Aeronautical Systems Through Digital Twin and Thread Concepts
What are trends in the domain of 'Digital Twin'?;strategic technology trends;0.4728;7DHG5GCV;Development of a bridge maintenance system for prestressed concrete bridges using 3D digital twin model
What are trends in the domain of 'Digital Twin'?;evolution and the effect of surgical corrections;0.4687;CKK9P88U;The medical digital twin assisted by Reduced Order Models and Mesh Morphing
What are trends in the domain of 'Digital Twin'?;integration and convergence into a cyber-physical world of manufacturing;0.4682;PC6HFS52;Digital Twin for rotating machinery fault diagnosis in smart manufacturing
What are trends in the domain of 'Digital Twin'?;global monitoring system and the 3D simulation panoramic fusion;0.4668;IGVRQQHP;A Framework of Smart Railway Passenger Station Based on Digital Twin
What are trends in the domain of 'Digital Twin'?;ibility and meaningfulness;0.4648;63BVCXH5;Understanding unstructured 3D point clouds for creating digital twin city: An unsupervised hierarchical clustering approach
What are trends in the domain of 'Digital Twin'?;smart manufacturing;0.4636;AHYNI9D7;DT-II:Digital twin enhanced Industrial Internet reference framework towards smart manufacturing
What are trends in the domain of 'Digital Twin'?;evolution;0.4608;Z8SPLDW7;Augmented Kalman filter with a reduced mechanical model to estimate tower loads on an onshore wind turbine: a digital twin concept
What are trends in the domain of 'Digital Twin'?;Limitations of physics-based methods and machine learning techniques;0.4574;VL824NRW;Fleet Monitoring and Diagnostics Framework Based on Digital Twin of Aero-Engines
What are trends in the domain of 'Digital Twin'?;reengineering of structural life prediction and management;0.4569;SLPZ9CJ7;The Development and use of a Digital Twin Model for Tire Touchdown Health Monitoring
What are trends in the domain of 'Digital Twin'?;Methods for automatic model generation;0.4562;HT9UK5VY;Implementation of an IoT- and Cloud-based Digital Twin for Real-Time Decision Support in Port Operations
What are trends in the domain of 'Digital Twin'?;transmission lines and substations;0.4512;GXT2A3AD;ADVANTAGES OF A DIGITAL TWIN - BIM 7D - FOR HIGH VOLTAGE SUBSTATION ENGINEERING USING OPTICAL SYMBOL RECOGNITION TECHNOLOGY
What are trends in the domain of 'Digital Twin'?;physical space and information space;0.4506;MSXN996B;Monitoring and Warning for Digital Twin-driven Mountain Geological Disaster
What are trends in the domain of 'Digital Twin'?;dynamic process simulation;0.4501;5PQEURHP;Automatic Generation of a Simulation-Based Digital Twin of an Industrial Process Plant
What are trends in the domain of 'Digital Twin'?;remote monitoring & abnormality detection;0.4497;EHXWKB2X;Digital Geometry to Support a Gas Turbine Digital Twin
What are trends in the domain of 'Digital Twin'?;timeliness and delivery of increasingly powerful simulation applications;0.4497;V49EJGT6;The Digital Twin Throughout the SE Lifecycle
What are trends in the domain of 'Digital Twin'?;static model as well as behavior modeled in the simulation controller;0.4492;TWVQQD4V;Simulation-ready digital twin for realtime management of logistics systems
What are trends in the domain of 'Digital Twin'?;always physically plausible;0.4476;ZFDVBFFN;Data-driven ship digital twin for estimating the speed loss caused by the marine fouling
What are trends in the domain of 'Digital Twin'?;Mechanical and thermally induced stresses;0.4451;HXDTCCPK;The Digital Twin: Virtual Validation In Electronics Development And Design
What are trends in the domain of 'Digital Twin'?;production, manufacturing, and engineering;0.4449;U9UCIP9I;The Digital Twin – Birth of an Integrated System in the Digital Age
What are trends in the domain of 'Digital Twin'?;cultural and knowledge;0.4437;KJU852R4;Digital Twin for Everything: Some Pilot Studies
What are trends in the domain of 'Digital Twin'?;time-consuming complete weld sequence problem optimisation;0.4428;2L8RCFHN;A method for identification and sequence optimisation of geometry spot welds in a digital twin context
What are trends in the domain of 'Digital Twin'?;different application domains;0.4427;NI4RMT4H;A Survey on Digital Twin: Definitions, Characteristics, Applications, and Design Implications
What are trends in the domain of 'Digital Twin'?;availability, accessibility and connectedness;0.4409;MINUKX7G;A six-layer architecture for the digital twin: a manufacturing case study implementation
What are trends in the domain of 'Digital Twin'?;Flow chart of intelligent test system;0.4385;AEKM7E7T;A digital twin-based flexible cellular manufacturing for optimization of air conditioner line
What are trends in the domain of 'Digital Twin'?;Statistics computed from the data;0.438;BGYKPLIN;Real-Time Cleaning of Time-Series Data for a Floating System Digital Twin
What are trends in the domain of 'Digital Twin'?;dominant or recessive;0.437;YIJDSXQZ;Defining a Digital Twin-based Cyber-Physical Production System for autonomous manufacturing in smart shop floors
What are trends in the domain of 'Digital Twin'?;modelling a realworld object;0.437;MZX744LI;Why Robots do not matter! Using Digital Twin and Augmented Learning for Continuous Improvement in the context of Manufacturing
What are trends in the domain of 'Digital Twin'?;process-oriented;0.4313;4WNWEI32;Automated Generation of a Digital Twin Using Scan and Object Detection for Data Acquisition
What are trends in the domain of 'Digital Twin'?;correlations with previous faulty products;0.43;FARFCXFM;Robust Digital Twin Compositions for Industry 4.0 Smart Manufacturing Systems
What are trends in the domain of 'Digital Twin'?;generic scenarios;0.4294;6M46BHAG;Integrating the Digital Twin of a Shop Floor Conveyor in the Manufacturing Control System
What are trends in the domain of 'Digital Twin'?;negative points;0.4293;ZWGQEVIZ;Digital Twin: Vision, Benefits, Boundaries, and Creation for Buildings
What are trends in the domain of 'Digital Twin'?;the seamless integration between the cyber and physical spaces;0.4268;T4RKMT4Y;Challenges of Digital Twin System
What are trends in the domain of 'Digital Twin'?;process supervisory and control systems, data bases and historians;0.4263;S7MCAWZZ;Digital Twin: An Enabler for New Business Models
What are trends in the domain of 'Digital Twin'?;uncertainty both in the measurement space and the state space;0.4257;2JVRVXWD;Sensor Control in Anti-Submarine Warfare—A Digital Twin and Random Finite Sets Based Approach
What are trends in the domain of 'Digital Twin'?;information models;0.424;47HCBX3G;THE DIGITAL TWIN THEORY - DESIGNING A TEST INFRASTRUCTURE USING SYSML
What are trends in the domain of 'Digital Twin'?;forecasting purposes;0.424;Z7Y9W2V7;Exploring the blue skies potential of digital twin technology for a polar supply and research vessel
What are trends in the domain of 'Digital Twin'?;corresponding physical entities;0.4226;YZFULY4I;Data Construction Method for the Applications of Workshop Digital Twin System
What are trends in the domain of 'Digital Twin'?;studies and definitions;0.4204;FK37PUH7;Simulation and Digital Twin Based Design of a Production Line: A Case Study
What are trends in the domain of 'Digital Twin'?;probabilistic damage tolerance;0.4196;TXG4L9CU;An Ultrafast Crack Growth Lifing Model to Support Digital Twin, Virtual Testing, and Probabilistic Damage Tolerance Applications
What are trends in the domain of 'Digital Twin'?;high fidelity hydrodynamics and physics and real operator stations;0.4177;TD6NLD6T;Digital Twin - Engineering with the Human Factor in the Loop
What are trends in the domain of 'Digital Twin'?;humans and multiple smart machines collaborate adaptively towards common objectives;0.417;IMCMWAMK;Human Digital Twin: Enabling Human-Multi Smart Machines Collaboration
What are trends in the domain of 'Digital Twin'?;smart manufacturing systems;0.4149;Q42RFAV8;A Digital Twin Framework for Performance Monitoring and Anomaly Detection in Fused Deposition Modeling
What are trends in the domain of 'Digital Twin'?;Strategy and Future Development;0.409;XLKF9SW5;From BIM Towards Digital Twin: Strategy and Future Development for Smart Asset Management
What are trends in the domain of 'Digital Twin'?;Step 6: Improvement of the initial conceptual model based on the DD.Data;0.4082;V9UTHIC3;Conceptual digital twin modeling based on an integrated five-dimensional framework and TRIZ function model
What are trends in the domain of 'Digital Twin'?;physical and virtual product space;0.4079;NAG7RY5A;Digital Twin of the Oil Well, Based on Data Mining Technologies
What are trends in the domain of 'Digital Twin'?;Industry 4.0;0.4067;XBGDXNK2;Digital twin-driven joint optimisation of packing and storage assignment in large-scale automated high-rise warehouse product-service system
What are trends in the domain of 'Digital Twin'?;mixed reality interfaces and real-time data to support urban decision making and communication;0.4067;H3BIDB9V;Living with a Digital Twin: Operational management and engagement using IoT and Mixed Realities at UCL’s Here East Campus on the Queen Elizabeth Olympic Park
What are trends in the domain of 'Digital Twin'?;performance, design and manufacturing processes;0.4063;EGYT5NTV;Digital twin-driven optimization of gas exchange system of 2-stroke heavy fuel aircraft engine
What are trends in the domain of 'Digital Twin'?;data collection and model design strategy;0.406;3G7NXKMU;The Importance of Feature Selection Methods for the Error Prediction Process of a Digital Twin
What are trends in the domain of 'Digital Twin'?;the frequency and active power at no-load condition;0.4031;3TEE2XUQ;Digital Twin Modelling of Ship Power and Propulsion Systems: Application of the Open Simulation Platform (OSP)
What are trends in the domain of 'Digital Twin'?;the collectedRUL during their operations;0.4029;VQAINFPT;The use of Digital Twin for predictive maintenance in manufacturing
What are trends in the domain of 'Digital Twin'?;structural components that have shorter life expectancies;0.4023;7F57WGLA;Lifespan Prediction Technique for Digital Twin-Based Noise Barrier Tunnels
What are trends in the domain of 'Digital Twin'?;50KHz;0.4017;9UKU3LWV;Digital Twin for Machining Tool Condition Prediction
What are trends in the domain of 'Digital Twin'?;high accuracy;0.4001;P75PEQWC;Automated Creation of the Pipeline Digital Twin During Construction: Improvement to Construction Quality and Pipeline Integrity
What are trends in the domain of 'Digital Twin'?;both desired behaviors and failure modes;0.3986;YSS5AWTE;IEEE 1451 Smart Sensor Digital Twin Federation for IoT/CPS Research
What are trends in the domain of 'Digital Twin'?;dices and νgap metric;0.3985;BCGITJVS;Information-Based Model Discrimination for Digital Twin Behavioral Matching
What are trends in the domain of 'Digital Twin'?;Information entropy and relative entropy;0.3982;A7LF49XJ;Digital twin for the structural health management of reusable spacecraft: A case study
What are trends in the domain of 'Digital Twin'?;root cause analysis and product quality monitoring;0.3962;DLG9LDRA;A Digital Twin-Driven Approach for On-line Controlling Quality of Marine Diesel Engine Critical Parts
What are trends in the domain of 'Digital Twin'?;real-time synchronized digital reflection;0.3937;EFZBB3W3;Ubiquitous knowledge empowers the Smart Factory: The impacts of a Service-oriented Digital Twin on enterprises' performance
What are trends in the domain of 'Digital Twin'?;state-of-the-art and the research gap;0.3928;LKMU2FJ3;A digital twin for production planning based on cyber-physical systems: A Case Study for a Cyber-Physical System-Based Creation of a Digital Twin
What are trends in the domain of 'Digital Twin'?;level of hierarchy, product management and used data categories;0.3925;DKBW9ABI;Classifying Digital Twins: A Three-Dimensional Conceptual Reference Model
What are trends in the domain of 'Digital Twin'?;sustainability-based lifecycle management for railway turnout systems;0.391;Q6ITVP67;Digital twin aided sustainability-based lifecycle management for railway turnout systems
What are trends in the domain of 'Digital Twin'?;Index Terms;0.3903;FXXQB4MF;Pervasive Computing Integrated Discrete Event Simulation for a Hospital Digital Twin
What are trends in the domain of 'Digital Twin'?;factors-of-safety;0.3901;HRMCBPU9;The Digital Twin Paradigm for Future NASA and U.S. Air Force Vehicles
What are trends in the domain of 'Digital Twin'?;sensor systems reliability, software reliability and data quality;0.386;EN7XR2PN;A System of Systems Digital Twin to Support Life Time Management and Life Extension of Subsea Production Systems
What are trends in the domain of 'Digital Twin'?;loading magazines, the geo stations and the robot modules;0.3833;93FAKPGJ;A Case Study for a Digital Twin of Body-in-White Production Systems
What are trends in the domain of 'Digital Twin'?;The ability to pull up similar data from a range of assets;0.3803;FEKEXDCW;Towards a Digital Twin Supporting Risk Based Decision Making for Offshore Installations
What are trends in the domain of 'Digital Twin'?;Service Provider;0.3789;DI4INYS4;A Digital Twin based Service Oriented Application for a 4.0 Knowledge Navigation in the Smart Factory
What are trends in the domain of 'Digital Twin'?;energy and resource efficiency, increasing productivity, and digital integration of engineering;0.3775;MRTEUZPG;Digital twin: current scenario and a case study on a manufacturing process
What are trends in the domain of 'Digital Twin'?;variation and 78 percent;0.3774;M33SUG6F;Individualizing Locator Adjustments of Assembly Fixtures Using a Digital Twin
What are trends in the domain of 'Digital Twin'?;over hyped and few industrial demonstrators;0.3761;MZ3YMI6M;Immersive Applications of Industrial Digital Twins
What are trends in the domain of 'Digital Twin'?;virtual simulation model, behavior model and information model;0.3712;ZKR2SS5I;Digital Twin-Driven Control Method for Robotic Automatic Assembly System
What are trends in the domain of 'Digital Twin'?;real time data, constraints;0.3641;JXKXHTDS;Integration of an energy management tool and digital twin for coordination and control of multi-vector smart energy systems
What are trends in the domain of 'Digital Twin'?;college-age population;0.3637;DNHFMXAH;Is Digital Thread/Digital Twin Affordable? A Systemic Assessment of the Cost of DoD’s Latest Manhattan Project
What are trends in the domain of 'Digital Twin'?;correspondence of geometry to structural components, their materials and their construction in time;0.3626;EKCD2XRQ;Development of the simulation model for Digital Twin applications in historical masonry buildings: The integration between numerical and experimental reality
What are trends in the domain of 'Digital Twin'?;Horizontal positioning of the component.Fig. 17. Slicing parameters;0.3625;NLJV32BD;Building a digital twin for additive manufacturing through the exploitation of blockchain: A case analysis of the aircraft industry
What are trends in the domain of 'Digital Twin'?;human center management and mobile digital shopfloor meetings for the blues;0.3624;Y5M4P8VH;Digital Twin as Enabler for an Innovative Digital Shopfloor Management System in the ESB Logistics Learning Factory at Reutlingen - University
What are trends in the domain of 'Digital Twin'?;design approaches;0.3623;CLGWQA4D;A Hierarchical Digital Twin Model Framework for Dynamic Cyber-Physical System Design
What are trends in the domain of 'Digital Twin'?;pitch and speed control behaviors;0.3619;QCKVFXQ6;A Review and Methodology Development for Remaining Useful Life Prediction of Offshore Fixed and Floating Wind turbine Power Converter with Digital Twin Technology Perspective
What are trends in the domain of 'Digital Twin'?;finite element calculations;0.3611;SIU8IQ2W;A digital twin for composite parts manufacturing : Effects of defects analysis based on manufacturing data
What are trends in the domain of 'Digital Twin'?;a single buffering scheme and a double buffering scheme;0.3603;PCKBS8U5;Digital Twin for Energy Optimization in an SMT-PCB Assembly Line
What are trends in the domain of 'Digital Twin'?;data driven, quality control, complex product assembly;0.3595;A7H3IIXR;A Digital Twin-Based Approach for Quality Control and Optimization of Complex Product Assembly
What are trends in the domain of 'Digital Twin'?;continuous-time;0.3582;SVV52EKF;A Digital Twin Approach for Fault Diagnosis in Distributed Photovoltaic Systems
What are trends in the domain of 'Digital Twin'?;integration breadth, connectivity modes, digital model richness and human interaction;0.3566;TYXVPFAM;Ontology-based modeling of part digital twin oriented to assembly
What are trends in the domain of 'Digital Twin'?;different perspectives;0.3516;EIG2FUE9;Framework for a digital twin in manufacturing: scope and requirements
What are trends in the domain of 'Digital Twin'?;energy consumption optimization;0.3507;3R9HMIMG;Big data driven Hierarchical Digital Twin Predictive Remanufacturing paradigm: Architecture, control mechanism, application scenario and benefits
What are trends in the domain of 'Digital Twin'?;condition signals;0.3458;K7DU9LXD;A Digital Twin Proof of Concept to Support Machine Prognostics with Low Availability of Run-To-Failure Data
What are trends in the domain of 'Digital Twin'?;new manufacturing techniques and liberalization policies;0.3458;F69GI4F3;A Digital Twin Concept for Manufacturing Systems
What are trends in the domain of 'Digital Twin'?;real-time crane’s trajectory prediction;0.3457;EH8YSCYH;Faster than real-time simulation of mobile crane dynamics using digital twin concept
What are trends in the domain of 'Digital Twin'?;repeated Bayesian model calibrations;0.3432;INEDGTDM;The Airframe Digital Twin: Some Challenges to Realization
What are trends in the domain of 'Digital Twin'?;complex manufacturing devices;0.3428;ZII8VP95;Machine tool digital twin: Modelling methodology and applications
What are trends in the domain of 'Digital Twin'?;time-domain models for running simulations and predicting the vessel motion;0.3401;EWZCSSAV;Digital Twin for Drilling Operations – Towards Cloud-Based Operational Planning
What are trends in the domain of 'Digital Twin'?;time-synchronised, and scalable;0.34;6FT5QEXR;Challenges in Digital Twin Development for Cyber-Physical Production Systems
What are trends in the domain of 'Digital Twin'?;complexity and size;0.3399;GINZN6BA;Closed-loop digital twin system for air cargo load planning operations
What are trends in the domain of 'Digital Twin'?;integrate 4D/5D BIM;0.3364;QQUDTGVI;SPHERE: BIM Digital Twin Platform
What are trends in the domain of 'Digital Twin'?;Multi-fault scenarios;0.3362;9IHMR5QM;Data-driven digital twin technology for optimized control in process systems
What are trends in the domain of 'Digital Twin'?;strategic technology;0.3361;LPM8VBB5;Consistency retention method for CNC machine tool digital twin model
What are trends in the domain of 'Digital Twin'?;degradation of capacitor and MOSFET;0.3359;5XQMW7D6;A Digital Twin based Estimation Method for Health Indicators of DC-DC Converters
What are trends in the domain of 'Digital Twin'?;knows and controls its own production;0.3353;KDT7L2SR;Next Generation Digital Twin: an Ecosystem for Mechatronic Systems?
