question;answer;score;key;title
What are recommendations for future research related to 'Digital Twins'?;further elaboration of the HMM should be performed;0.4586;J3NVSI7T;A molecular dynamics based digital twin for ultrafast laser material removal processes
What are recommendations for future research related to 'Digital Twins'?;increased knowledge of past operations would greatly assist decision making today;0.4584;3WUNFM3Z;Digital twin of nuclear waste management facilities
What are recommendations for future research related to 'Digital Twins'?;Remote monitoring, fault detection and diagnosis;0.4579;MINUKX7G;A six-layer architecture for the digital twin: a manufacturing case study implementation
What are recommendations for future research related to 'Digital Twins'?;all these pilots are closely aligned with current national and regional development objectives;0.4562;KJU852R4;Digital Twin for Everything: Some Pilot Studies
What are recommendations for future research related to 'Digital Twins'?;the DT-based machine availability prediction, disturbance detection, and performance evaluation;0.4553;GBTQAQ97;Digital Twin Enhanced Dynamic Job-Shop Scheduling
What are recommendations for future research related to 'Digital Twins'?;The concept of cloning Digital Twins of the landscape;0.4549;U5I89LUX;Planning Agricultural Core Road Networks Based on a Digital Twin of the Cultivated Landscape
What are recommendations for future research related to 'Digital Twins'?;updates and enhancements;0.4547;ZKR2SS5I;Digital Twin-Driven Control Method for Robotic Automatic Assembly System
What are recommendations for future research related to 'Digital Twins'?;tool wear and device failure;0.4539;QRWN2WAJ;Manufacturing Blockchain of Things for the Configuration of a Data-and Knowledge-Driven Digital Twin Manufacturing Cell
What are recommendations for future research related to 'Digital Twins'?;establishes a digital-information model of the hydraulic support;0.4501;HB34W7ZP;Virtual monitoring method for hydraulic supports based on digital twin theory
What are recommendations for future research related to 'Digital Twins'?;rarely modeled in terms of structure and interaction;0.4484;XXAPFNNH;Modeling and implementation of a digital twin of material flows based on physics simulation
What are recommendations for future research related to 'Digital Twins'?;designs of gearboxes simultaneously using two friction clutches for shifting gears;0.4452;XH6G8DQ5;Digital twin of wheel tractor with automatic gearbox
What are recommendations for future research related to 'Digital Twins'?;requirements, designs;0.444;VRYGEDWC;Model-Based Design of Complex Aeronautical Systems Through Digital Twin and Thread Concepts
What are recommendations for future research related to 'Digital Twins'?;building specification, time schedule,cost estimation, and maintenancemanagement;0.4424;ZWGQEVIZ;Digital Twin: Vision, Benefits, Boundaries, and Creation for Buildings
What are recommendations for future research related to 'Digital Twins'?;action is performed to improve the health of the FSW machine;0.4414;MRTEUZPG;Digital twin: current scenario and a case study on a manufacturing process
What are recommendations for future research related to 'Digital Twins'?;entity model, virtual model and their connections;0.4411;9UKU3LWV;Digital Twin for Machining Tool Condition Prediction
What are recommendations for future research related to 'Digital Twins'?;research on intelligent measuring equipment and the micro sensor considering a fusion of multiple scenarios;0.44;A7H3IIXR;A Digital Twin-Based Approach for Quality Control and Optimization of Complex Product Assembly
What are recommendations for future research related to 'Digital Twins'?;updates and enhancements;0.4389;XRMAEIYF;Discussion on the New Operation Management Mode of Hydraulic Engineering Based on the Digital Twin Technique
What are recommendations for future research related to 'Digital Twins'?;mathematic method, optimization algorithms and sophisticated computer software tools;0.4387;PEQCF6ZG;Digital Twin Driven Green Material Optimal-Selection towards Sustainable Manufacturing
What are recommendations for future research related to 'Digital Twins'?;to improve the accuracy of energy model and perfect the virtual model;0.4336;MKKCH28K;Digital Twin-Based Energy Modeling of Industrial Robots
What are recommendations for future research related to 'Digital Twins'?;security, integrity and accountability;0.433;STCNPGBQ;A Visionary Model on Blockchain-based Accountability for Secure and Collaborative Digital Twin Environments
What are recommendations for future research related to 'Digital Twins'?;decision making process;0.4316;SIU8IQ2W;A digital twin for composite parts manufacturing : Effects of defects analysis based on manufacturing data
What are recommendations for future research related to 'Digital Twins'?;algorithms can be de- veloped and implemented;0.4281;Y96KFRB4;Dracena: Real-Time Digital Twin Platform
What are recommendations for future research related to 'Digital Twins'?;reliable recommendations for political decision-making;0.4262;LHRT4DUT;The Digital Twin of the Economy: Proposed Tool for Policy Design and Evaluation
What are recommendations for future research related to 'Digital Twins'?;Conclusion and Future Outlook;0.4262;Q8AINU7E;Application of a Hybrid Digital Twin Concept for Factory Layout Planning
What are recommendations for future research related to 'Digital Twins'?;root cause analysis and product quality monitoring;0.4227;C72KJT6I;A DIGITAL TWIN FOR ROOT CAUSE ANALYSIS AND PRODUCT QUALITY MONITORING
What are recommendations for future research related to 'Digital Twins'?;digital human modellingIntroductionDigital representations;0.4204;5RSDM6PW;The digital twin implementation for linking the virtual representation of human-based production tasks to their physical counterpart in the factory-floor
What are recommendations for future research related to 'Digital Twins'?;Values, Challenges and Enablers;0.4197;L99VI2FU;Digital Twin: Values, Challenges and Enablers From a Modeling Perspective
What are recommendations for future research related to 'Digital Twins'?;available sensory data;0.4197;FGJYQ3W5;C2PS: A Digital Twin Architecture Reference Model for the Cloud-Based Cyber-Physical Systems
What are recommendations for future research related to 'Digital Twins'?;more Digital Twin technology;0.4196;35EPHKMY;Research on the Virtual Reality Synchronization of Workshop Digital Twin
What are recommendations for future research related to 'Digital Twins'?;technologies, processes and methods;0.4182;9WPEQNP7;Digital twin process and simulation operation control technology for intelligent manufacturing unit
What are recommendations for future research related to 'Digital Twins'?;New research-based architectures and frameworks;0.4182;AISSN8RV;Challenges of Digital Twin in High Value Manufacturing
What are recommendations for future research related to 'Digital Twins'?;minor drawbacks;0.4182;YH7TUP9C;A Distributed Ledger Approach to Digital Twin Secure Data Sharing
What are recommendations for future research related to 'Digital Twins'?;artificial intelligence and corresponding algorithms such as self-calibrating localization;0.4178;Y5M4P8VH;Digital Twin as Enabler for an Innovative Digital Shopfloor Management System in the ESB Logistics Learning Factory at Reutlingen - University
What are recommendations for future research related to 'Digital Twins'?;prospective efforts are required to cover issues with the connectivity of data;0.4148;V9E4Q5GY;Digital Twin as a decision-making tool to opt for the most promising Product Design Strategies in a Circular Economy
What are recommendations for future research related to 'Digital Twins'?;The real-time, security and accuracy of data;0.4125;CLGWQA4D;A Hierarchical Digital Twin Model Framework for Dynamic Cyber-Physical System Design
What are recommendations for future research related to 'Digital Twins'?;Innovative optimization algorithms;0.4107;EV37TXGW;AI-Augmented Multi Function Radar Engineering with Digital Twin: Towards Proactivity
What are recommendations for future research related to 'Digital Twins'?;characterization/measurement methods;0.4106;4LETZIL7;Measurement methods to build up the digital optical twin
What are recommendations for future research related to 'Digital Twins'?;real-time location system;0.4106;38QJMFHC;"Real-Time asset tracking; a starting point for Digital Twin implementation in Manufacturing"
What are recommendations for future research related to 'Digital Twins'?;Recent advances in modelling and simulation technology and in industrial interoperability standards;0.4077;5PQEURHP;Automatic Generation of a Simulation-Based Digital Twin of an Industrial Process Plant
What are recommendations for future research related to 'Digital Twins'?;multi-source data fusion and management;0.4075;A88MB72M;Equipment energy consumption management in digital twin shop-floor: A framework and potential applications
What are recommendations for future research related to 'Digital Twins'?;identification of stakeholders and assets;0.4073;QASDYEUH;A Digital Twin-based Privacy Enhancement Mechanism for the Automotive Industry
What are recommendations for future research related to 'Digital Twins'?;Insufficient elaboration of information safety issues;0.4058;WCJYLAE9;Industry Practices of Digital Twin Technology Application in the Russian Federation
What are recommendations for future research related to 'Digital Twins'?;management and maintenance;0.4013;Q6ITVP67;Digital twin aided sustainability-based lifecycle management for railway turnout systems
What are recommendations for future research related to 'Digital Twins'?;predictions of future trends;0.3999;AEKM7E7T;A digital twin-based flexible cellular manufacturing for optimization of air conditioner line
What are recommendations for future research related to 'Digital Twins'?;historical data can be downloaded at any time to assist enterprise's production activities;0.3998;AHYNI9D7;DT-II:Digital twin enhanced Industrial Internet reference framework towards smart manufacturing
What are recommendations for future research related to 'Digital Twins'?;exploration of better optimization approaches and how to solve big data;0.3992;4BJ6JSS3;Digital Twin-based Cyber Physical System for Sustainable Project Scheduling
What are recommendations for future research related to 'Digital Twins'?;updates and enhancements;0.3974;JAYQ9NDJ;Fatigue life estimation of hydraulically actuated mobile working machines using Internet of Things and Digital Twin concepts
What are recommendations for future research related to 'Digital Twins'?;Section 4;0.396;X5Z5QL7P;Digital Twin-Based Smart Manufacturing System for Project-Based Organizations: A Conceptual Framework
What are recommendations for future research related to 'Digital Twins'?;future research should analyze the concrete technical and corporate implications;0.3959;RMRA6NG2;Digital Twin: Empowering Enterprises Towards a System-of-Systems Approach
What are recommendations for future research related to 'Digital Twins'?;continuous encouragement and kind support;0.3948;XHJ6HV3G;Health monitoring and prognosis of electric vehicle motor using intelligent-digital twin
What are recommendations for future research related to 'Digital Twins'?;recommended approaches;0.3946;4H28MTEH;Multi-Physics-Resolved Digital Twin of Proton Exchange Membrane Fuel Cells with A Data-Driven Surrogate Model
What are recommendations for future research related to 'Digital Twins'?;fusion of deep learning and LO;0.3898;93U6AM3G;On the Implementation of IoT-Based Digital Twin for Networked Microgrids Resiliency Against Cyber Attacks
What are recommendations for future research related to 'Digital Twins'?;future operating guidelines and operation rules;0.3891;3YQXAS6F;Building and exploiting a Digital Twin for the management of drinking water distribution networks
What are recommendations for future research related to 'Digital Twins'?;complex models and algorithms;0.3885;Q8AVC8K6;A Digital Twin-Based Approach for the Fault Diagnosis and Health Monitoring of a Complex Satellite System
What are recommendations for future research related to 'Digital Twins'?;themes 13 to 19;0.3884;UIAS2E56;Characterising the Digital Twin: A systematic literature review
What are recommendations for future research related to 'Digital Twins'?;domain expertise and correlation tables;0.3881;MXM4D9SW;Design of a Hybrid Digital-Twin Flight Performance Model Through Machine Learning
What are recommendations for future research related to 'Digital Twins'?;the update of OCV curve;0.387;WBQY93UF;Digital twin for battery systems: Cloud battery management system with online state-of-charge and state-of-health estimation
What are recommendations for future research related to 'Digital Twins'?;various other emerging technologies;0.3861;IFSZTZEC;Digital Twin Driven Inclusive Manufacturing Using Emerging Technologies
What are recommendations for future research related to 'Digital Twins'?;simulation results and disassembly;0.3859;HVRNXY7P;Digital twin-based WEEE recycling, recovery and remanufacturing in the background of Industry 4.0
What are recommendations for future research related to 'Digital Twins'?;Conclusions;0.3853;XV8ZPM6B;Exploring the role of Digital Twin for Asset Lifecycle Management
What are recommendations for future research related to 'Digital Twins'?;Some short-term and long-term benefits;0.3851;BS4Y99Y7;Airframe digital twin technology adaptability assessment and technology demonstration
What are recommendations for future research related to 'Digital Twins'?;Reference positions and corresponding velocities;0.3843;3KM6FWRD;Digital Twin-Based Optimization for Ultraprecision Motion Systems With Backlash and Friction
What are recommendations for future research related to 'Digital Twins'?;we aim to further expand the TRIZ;0.3839;V9UTHIC3;Conceptual digital twin modeling based on an integrated five-dimensional framework and TRIZ function model
What are recommendations for future research related to 'Digital Twins'?;personalized actuations;0.3838;JHMTNIKC;An ISO/IEEE 11073 Standardized Digital Twin Framework for Health and Well-Being in Smart Cities
What are recommendations for future research related to 'Digital Twins'?;set-point;0.3828;JXKXHTDS;Integration of an energy management tool and digital twin for coordination and control of multi-vector smart energy systems
What are recommendations for future research related to 'Digital Twins'?;calculates the moving resistance along the belt from the current operating conditions;0.3806;GKPXJQLQ;Digital twin based method to monitor and optimize belt conveyor maintenance and operation
What are recommendations for future research related to 'Digital Twins'?;constant interaction and data exchange with a real object;0.3803;VVEVCFCA;Review of modern software complexes and digital twin concept for forecasting emergency situations in oil and gas industry
What are recommendations for future research related to 'Digital Twins'?;statistics and analysis of data;0.3801;DLG9LDRA;A Digital Twin-Driven Approach for On-line Controlling Quality of Marine Diesel Engine Critical Parts
What are recommendations for future research related to 'Digital Twins'?;a modelling method and using strategy of DT for CNCMT is proposed;0.38;SFM4YFNK;Digital twin for CNC machine tool: modeling and using strategy
What are recommendations for future research related to 'Digital Twins'?;optimization and data analysis;0.3777;6M46BHAG;Integrating the Digital Twin of a Shop Floor Conveyor in the Manufacturing Control System
What are recommendations for future research related to 'Digital Twins'?;three different input parameter groups;0.376;C25GCGK2;Automatic Generation of Digital Twin ased on Scanning and Object Recognition
What are recommendations for future research related to 'Digital Twins'?;Improvement;0.3751;QAXYWWKY;Imagineering on Augmented Reality and Digital Twin for Digital Competence
What are recommendations for future research related to 'Digital Twins'?;strategic decision-making processes, data collection, and sharing;0.3738;8P92A73S;Integrating Virtual Reality and Digital Twin in Circular Economy Practices: A Laboratory Application Case
What are recommendations for future research related to 'Digital Twins'?;a framework of digital twin workshop has been proposed;0.3717;SDUHDDQS;Modeling of Digital Twin Workshop Based on Perception Data
What are recommendations for future research related to 'Digital Twins'?;model-based systems engineering;0.3717;9TM9BNH3;TOWARDS A DIGITAL TWIN: HOW THE BLOCKCHAIN CAN FOSTER E/E-TRACEABILITY IN CONSIDERATION OF MODEL-BASED SYSTEMS ENGINEERING
What are recommendations for future research related to 'Digital Twins'?;incorporation of sensor data acquisition through cloud computing and analysis of acquired data;0.3705;CI2RPJ82;Development of real-time monitoring and control system for Geothermal drilling by using digital twin technology
What are recommendations for future research related to 'Digital Twins'?;Discrete event simulation and Hybrid commissioning-simulation methods;0.3691;MG5A9EK7;Industrial IoT integrated with Simulation – A Digital Twin approach to support real-time decision making
What are recommendations for future research related to 'Digital Twins'?;higher performance should be used;0.3688;P9SE9MVR;FROM CAD TO PHYSICS-BASED DIGITAL TWIN: FRAMEWORK FOR REAL-TIME SIMULATION OF VIRTUAL PROTOTYPES
What are recommendations for future research related to 'Digital Twins'?;theoretical and practical implications;0.3685;NLJV32BD;Building a digital twin for additive manufacturing through the exploitation of blockchain: A case analysis of the aircraft industry
What are recommendations for future research related to 'Digital Twins'?;knowledge-based Digital Shadow;0.368;EHCF9WXV;A knowledge-based Digital Shadow for machining industry in a Digital Twin perspective
What are recommendations for future research related to 'Digital Twins'?;data-driven operations;0.3668;YIK4A9V7;Extracting Value from Data Using an Industrial Data Platform to Provide a Foundational Digital Twin
What are recommendations for future research related to 'Digital Twins'?;without any previous calibration of the results;0.3667;EKCD2XRQ;Development of the simulation model for Digital Twin applications in historical masonry buildings: The integration between numerical and experimental reality
What are recommendations for future research related to 'Digital Twins'?;the process parameters selected for the validation experiments;0.3654;V366FAZH;Torque-Based Temperature Control in Friction Stir Welding by Using a Digital Twin
What are recommendations for future research related to 'Digital Twins'?;updates and enhancements;0.3636;68WE2MAG;Development of digital twin of high frequency generator with self-excitation in Simulink
What are recommendations for future research related to 'Digital Twins'?;Illustrate few cases;0.3618;9LCXPT4D;Service Business Model Innovation: the digital twin technology
What are recommendations for future research related to 'Digital Twins'?;appropriate parameters for scale-up or scale-down;0.3584;CTYJMYLC;Digital Twin for Extraction Process Design and Operation
What are recommendations for future research related to 'Digital Twins'?;modular DT, modeling consistency and accuracy;0.3583;6QXIW79J;A state-of-the-art survey of Digital Twin: techniques, engineering product lifecycle management and business innovation perspectives
What are recommendations for future research related to 'Digital Twins'?;classifications of the resource type or reference periods;0.3563;4WNWEI32;Automated Generation of a Digital Twin Using Scan and Object Detection for Data Acquisition
What are recommendations for future research related to 'Digital Twins'?;test cases;0.3553;CKFD74VI;Consistency check to synchronize the Digital Twin of manufacturing automation based on anchor points
What are recommendations for future research related to 'Digital Twins'?;relevant industrial applications and a stable ISO standard;0.3531;W72G2P6Q;Analysis of Digital Twin Definition and Its Difference from Simulation Modelling in Practical Application
What are recommendations for future research related to 'Digital Twins'?;standards, communication protocols, time-sensitive data processing, and reliability;0.3519;2C997CVV;Digital Twin-driven smart manufacturing: Connotation, reference model, applications and research issues
What are recommendations for future research related to 'Digital Twins'?;decision-making in the system;0.3516;TVJGMFUL;Digital twin modeling method based on biomimicry for machining aerospace components
What are recommendations for future research related to 'Digital Twins'?;discussions, stats, and author profiles;0.35;L9NUUHHD;WoT Graph as Multiscale Digital-Twin for Cyber-Physical Systems-of-Systems
What are recommendations for future research related to 'Digital Twins'?;ideas for urgent future research needs;0.3465;X9GZT7YE;The digital twin of discrete dynamic systems: Initial approaches and future challenges
What are recommendations for future research related to 'Digital Twins'?;integration, interoperability and collaboration;0.3455;9NZ9WCB8;Designing a unique Digital Twin for linear infrastructures lifecycle management
What are recommendations for future research related to 'Digital Twins'?;dynamic circulation recommendations or automatic control;0.3453;IGVRQQHP;A Framework of Smart Railway Passenger Station Based on Digital Twin
What are recommendations for future research related to 'Digital Twins'?;simplified process simulations and efficiency optimizations, predictions, early warnings;0.3434;FARFCXFM;Robust Digital Twin Compositions for Industry 4.0 Smart Manufacturing Systems
What are recommendations for future research related to 'Digital Twins'?;challenges and future work direction;0.3433;5RB32K7Y;Digital twin-driven rapid reconfiguration of the automated manufacturing system via an open architecture model
What are recommendations for future research related to 'Digital Twins'?;data-based models and analytics;0.3405;B5FK7VNP;SERVICE VALUE CREATION USING A DIGITAL TWIN
What are recommendations for future research related to 'Digital Twins'?;placeholders;0.3394;LYKCJP28;The role of the Industry 4.0 asset administration shell and the digital twin during the life cycle of a plant
What are recommendations for future research related to 'Digital Twins'?;monitoring and inspection data are used as input parameters;0.3388;UW6HPDVE;A new concept of digital twin of artifact systems: synthesizing monitoring/inspections, physical/numerical models, and social system models
What are recommendations for future research related to 'Digital Twins'?;16-G-005;0.3371;TXG4L9CU;An Ultrafast Crack Growth Lifing Model to Support Digital Twin, Virtual Testing, and Probabilistic Damage Tolerance Applications
What are recommendations for future research related to 'Digital Twins'?;present case studies;0.3345;237467Q3;'MIRROR, MIRROR, ON THE WALL’: ROBOTIC PROCESS AUTOMATION IN THE PUBLIC SECTOR USING A DIGITAL TWIN
What are recommendations for future research related to 'Digital Twins'?;uses guided wave responses to interrogate damage;0.3321;C4JP35PK;Structural Health Management of Damaged Aircraft Structures Using the Digital Twin Concept
What are recommendations for future research related to 'Digital Twins'?;models and platforms;0.3315;TPQI9BTD;Digital Twin and Big Data Towards Smart Manufacturing and Industry 4.0: 360 Degree Comparison
What are recommendations for future research related to 'Digital Twins'?;to build a more comprehensive digital twin to evaluate the machining process;0.3297;MI7SY7Z7;Dynamic Evaluation Method of Machining Process Planning Based on Digital Twin
What are recommendations for future research related to 'Digital Twins'?;successful ways of avoiding detrimental microstructures for the selected alloys;0.3287;XMYWD2MT;A digital twin for rapid qualification of 3D printed metallic components
What are recommendations for future research related to 'Digital Twins'?;the redesign validation in terms of the flow analysis;0.3266;M9FHUQIK;On the virtual optimization of CAI-CAx loop based on the digital twin: sculpture surface demonstrator
What are recommendations for future research related to 'Digital Twins'?;published scientific articles, conference materials, information websites and news about the company;0.3264;4Z22RRYV;Digital Twin of a Research Organization: Approaches and Methods
What are recommendations for future research related to 'Digital Twins'?;dynamic and collaborative (multi-operators) virtual reality training environment;0.3256;WWBAPYCB;Digital twin and virtual reality: a co-simulation environment for design and assessment of industrial workstations
What are recommendations for future research related to 'Digital Twins'?;updates and enhancements;0.3255;QV6THMU3;Digital twin technology as an instrument for increasing electrical equipment reliability
What are recommendations for future research related to 'Digital Twins'?;real-time and smart simulations;0.325;SVQ5BSVR;Understanding Kid´s Digital Twin
What are recommendations for future research related to 'Digital Twins'?;developing solutions;0.3234;8KJ5792Y;A digital twin approach to develop a new autonous system able to operate in high temperature environments within industrial plants
What are recommendations for future research related to 'Digital Twins'?;derivation rules, association rules, constraint rules;0.3192;ENJKGA7Y;Digital twin-enabled reconfigurable modeling for smart manufacturing systems
What are recommendations for future research related to 'Digital Twins'?;information and communication technology (ICT) and automation technology are fully integrated;0.3184;AERKAILM;CREATING THE DIGITAL TWIN WITH GENERAL PURPOSE SIMULATION MODELLING TOOLS
What are recommendations for future research related to 'Digital Twins'?;improved the quality of the paper;0.318;MUR2TA47;Framework for manufacturing-tasks semantic modelling and manufacturing-resource recommendation for digital twin shop-floor
What are recommendations for future research related to 'Digital Twins'?;domain specific tools can be used;0.3175;6ETLIPBN;An architecture of an Intelligent Digital Twin in a Cyber-Physical Production System
What are recommendations for future research related to 'Digital Twins'?;several ways of utilizing or running the model;0.3172;232YHQTK;Using an Advanced Digital Twin to Improve Downhole Pressure Control
What are recommendations for future research related to 'Digital Twins'?;how to improve these five models;0.316;MKBKT4GR;Digital twin-driven cyber-physical production system towards smart shop-floor
What are recommendations for future research related to 'Digital Twins'?;input measurement information;0.3159;PBG5C45P;Hierarchy of Human Operator Models for Digital Twin
What are recommendations for future research related to 'Digital Twins'?;different feedback strategies on the HCI to support different operators’ preferences;0.3152;MZX744LI;Why Robots do not matter! Using Digital Twin and Augmented Learning for Continuous Improvement in the context of Manufacturing
What are recommendations for future research related to 'Digital Twins'?;vertical and horizontal lifecycle Integration in Industrie 4.0 environments;0.3114;J3XCU3YR;Digital twin technology – An approach for Industrie 4.0 vertical and horizontal lifecycle integration
What are recommendations for future research related to 'Digital Twins'?;designing policies;0.3103;6C4XWIF3;Developing a City-Level Digital Twin Propositions and a Case Study
What are recommendations for future research related to 'Digital Twins'?;building conceptual models and improving algorithms to enable closed-loop optimisation;0.3103;4UPULIU5;The architectural framework of a cyber physical logistics system for digital-twin-based supply chain control
What are recommendations for future research related to 'Digital Twins'?;mixed reality interfaces and real-time data to support urban decision making and communication;0.3099;H3BIDB9V;Living with a Digital Twin: Operational management and engagement using IoT and Mixed Realities at UCL’s Here East Campus on the Queen Elizabeth Olympic Park
What are recommendations for future research related to 'Digital Twins'?;extension to prognostics and remaining life prediction;0.3086;VL824NRW;Fleet Monitoring and Diagnostics Framework Based on Digital Twin of Aero-Engines
What are recommendations for future research related to 'Digital Twins'?;Accompanying the products with a qualified specialized service;0.3076;NAG7RY5A;Digital Twin of the Oil Well, Based on Data Mining Technologies
What are recommendations for future research related to 'Digital Twins'?;Service Oriented, Holonic and Multi-agent Manufacturing Systems;0.3062;PUNDW3ZP;Energy-Aware Resources in Digital Twin: The Case of Injection Molding Machines
What are recommendations for future research related to 'Digital Twins'?;algorithms;0.3025;T96GMF6N;Digital Twin in manufacturing: A categorical literature review and classification
What are recommendations for future research related to 'Digital Twins'?;to use the model in a simulation environment and add functionality;0.3018;ZZRCDAVN;Micro Manufacturing Unit and the Corresponding 3D-Model for the Digital Twin
What are recommendations for future research related to 'Digital Twins'?;whether they are published or not;0.3002;JNXJ48NI;Shaping the digital twin for design and production engineering
What are recommendations for future research related to 'Digital Twins'?;parameters of sampling circuit;0.2974;5XQMW7D6;A Digital Twin based Estimation Method for Health Indicators of DC-DC Converters
What are recommendations for future research related to 'Digital Twins'?;if this improves the performance measures significantly;0.295;AM8RKH94;Simulation-based Analysis of the Interaction of a Physical and a Digital Twin in a Cyber-Physical Production System
What are recommendations for future research related to 'Digital Twins'?;shrewd reports;0.294;B4MRINUS;A Survey Paper on Concept of Digital Twin in Modern Era
What are recommendations for future research related to 'Digital Twins'?;empirical techniques;0.2907;SLLGI9M2;Building blocks for a digital twin of additive manufacturing
What are recommendations for future research related to 'Digital Twins'?;operation instructions for each process are formed;0.2898;AUE62ZF4;Model construction of planning and scheduling system based on digital twin
What are recommendations for future research related to 'Digital Twins'?;terrestrial laser scanners;0.2835;TI2DTRRX;Towards the development of a Digital Twin: A comparative study of 3D data acquisition methods for mechanical and electrical assets
What are recommendations for future research related to 'Digital Twins'?;measured values that are responsible for negative production performance, without training;0.2829;UNQE5KVW;A Digital Twin for Automated Root-Cause Search of Production Alarms Based on KPIs Aggregated from IoT
What are recommendations for future research related to 'Digital Twins'?;changes in mission profile to decrease loadings;0.282;HRMCBPU9;The Digital Twin Paradigm for Future NASA and U.S. Air Force Vehicles
What are recommendations for future research related to 'Digital Twins'?;recommended temperature and pressure cycles;0.2813;CNY9MJLE;Towards a Digital Twin for Mitigating Void Formation in Autoclave Composite Parts
What are recommendations for future research related to 'Digital Twins'?;optimizing the renovations;0.2806;LU7IQSF6;"The ""Digital twin"". Digitization process from the point of view of a classification society"
What are recommendations for future research related to 'Digital Twins'?;providing deep, interpretable, and data-efficient IHSC process learning;0.2784;MNQZM5H9;Simulation-Based Digital Twin Development for Blockchain Enabled End-to-End Industrial Hemp Supply Chain Risk Management
What are recommendations for future research related to 'Digital Twins'?;digital and smart optimization modes driven by new IT technologies;0.2784;EGYT5NTV;Digital twin-driven optimization of gas exchange system of 2-stroke heavy fuel aircraft engine
What are recommendations for future research related to 'Digital Twins'?;the data management should overcome the obstacle in data compatibility and practicability;0.2752;7DHG5GCV;Development of a bridge maintenance system for prestressed concrete bridges using 3D digital twin model
What are recommendations for future research related to 'Digital Twins'?;conceptual and implementation frameworks, platforms, and real-world implementations;0.2752;NPU8VBB4;Comparison of Digital Twin Development in Manufacturing and Maritime Domains
What are recommendations for future research related to 'Digital Twins'?;digitization;0.2723;FRKXV593;The Digital Twin: Demonstrating the Potential of Real Time Data Acquisition in Production Systems
What are recommendations for future research related to 'Digital Twins'?;researchers are already searching for feasible solutions;0.27;59QKG46I;Integrating the Digital Twin of the manufacturing system into a decision support system for improving the order management process
What are recommendations for future research related to 'Digital Twins'?;current MBE approaches focus on generating the product data required to execute manufacturing operations;0.2692;KAXEGG8F;Digital Thread and Twin for Systems Engineering: EMD to Disposal
What are recommendations for future research related to 'Digital Twins'?;effective and efficient communication and interaction between people and DTs;0.2689;UEEKVCMP;Developing a Dynamic Digital Twin at a Building Level: using Cambridge Campus as Case Study
What are recommendations for future research related to 'Digital Twins'?;Creating an information system for the assembly production control of complex products”;0.2686;57AV5YLB;Application of the Digital Twin Concept to Solve the Monitoring Task of Machine-Building Technological Process
What are recommendations for future research related to 'Digital Twins'?;Algorithms;0.264;DH5MY64P;SEDIT: Semantic Digital Twin Based on Industrial IoT Data Management and Knowledge Graphs
What are recommendations for future research related to 'Digital Twins'?;definition of methods;0.263;G3LTFCMR;Towards Digital Twin Implementation for Assessing Production Line Performance and Balancing
What are recommendations for future research related to 'Digital Twins'?;incorporating academic literatures, firm’s and government reports;0.2618;AMA5QADB;Revolution on digital twin technology—a patent research approach
What are recommendations for future research related to 'Digital Twins'?;small solutions which yield great rewards;0.2617;ZTXACHFS;Digital Twin Technology in the Field Reclaims Offshore Resources
What are recommendations for future research related to 'Digital Twins'?;Selected technologies useful to improve the connectivity in smart cities;0.2609;SE8DHM9U;Digital Twin and CyberGIS for Improving Connectivity and Measuring the Impact of Infrastructure Construction Planning in Smart Cities
What are recommendations for future research related to 'Digital Twins'?;hundreds of these smart sensors running in a co-simulation;0.2603;YSS5AWTE;IEEE 1451 Smart Sensor Digital Twin Federation for IoT/CPS Research
What are recommendations for future research related to 'Digital Twins'?;the mapping between the resource library of concept planning and current device information;0.2547;93FAKPGJ;A Case Study for a Digital Twin of Body-in-White Production Systems
What are recommendations for future research related to 'Digital Twins'?;catering various aircraft configurations;0.2536;GINZN6BA;Closed-loop digital twin system for air cargo load planning operations
What are recommendations for future research related to 'Digital Twins'?;current researchers contribute mostly to the interaction between physical and virtual spaces;0.2533;F69GI4F3;A Digital Twin Concept for Manufacturing Systems
What are recommendations for future research related to 'Digital Twins'?;magnetic flux density and field lines;0.2526;VH5W8XBL;Insights into Digital Twin Based on Finite Element Simulation of a Large Hydro Generator
What are recommendations for future research related to 'Digital Twins'?;proof of concept results;0.2521;LJ6L7JA4;Digital Twin Software for Electrical Machines
What are recommendations for future research related to 'Digital Twins'?;we will improve the qualitative analysis method and individual factors;0.2505;QL4WMN7G;DTCluster: A CFSFDP Improved Algorithm for RFID Trajectory Clustering Under Digital-twin Driven
What are recommendations for future research related to 'Digital Twins'?;advanced physics-based modeling and simulation tools;0.25;DNHFMXAH;Is Digital Thread/Digital Twin Affordable? A Systemic Assessment of the Cost of DoD’s Latest Manhattan Project
What are recommendations for future research related to 'Digital Twins'?;assembly of large-scale products;0.2481;9AQEKTQ5;A digital twin-driven approach for the assembly-commissioning of high precision products
What are recommendations for future research related to 'Digital Twins'?;spacecraft state monitoring, fault diagnosis and health management;0.2471;CMY8BKAB;A Low Cost Flexible Digital Twin Platform for Spacecraft Lithium-ion Battery Pack Degradation Assessment
What are recommendations for future research related to 'Digital Twins'?;average efficiency and workload of the machine tool can be achieved;0.2422;YIJDSXQZ;Defining a Digital Twin-based Cyber-Physical Production System for autonomous manufacturing in smart shop floors
What are recommendations for future research related to 'Digital Twins'?;conclusions and future works are presented;0.2417;BCGITJVS;Information-Based Model Discrimination for Digital Twin Behavioral Matching
