question;answer;score;key;title
What are disadvantages of a 'Digital Twin'?;Feedback control based on decisions in virtual space;0.575;RDF7RYVE;Event-Driven Online Machine State Decision for Energy-Efficient Manufacturing System Based on Digital Twin Using Max-Plus Algebra
What are disadvantages of a 'Digital Twin'?;Different faults;0.5721;YSS5AWTE;IEEE 1451 Smart Sensor Digital Twin Federation for IoT/CPS Research
What are disadvantages of a 'Digital Twin'?;global optimization, robustness, process resilience and plant sustainability;0.5704;WXF2EU87;Embedded Digital Twin for ARTI-Type Control of Semi-continuous Production Processes
What are disadvantages of a 'Digital Twin'?;structural properties;0.5696;GKPXJQLQ;Digital twin based method to monitor and optimize belt conveyor maintenance and operation
What are disadvantages of a 'Digital Twin'?;static and dynamic aspects;0.568;MDDXCPAC;Synchronizing physical factory and its digital twin through an IIoT middleware: a case study
What are disadvantages of a 'Digital Twin'?;poor quality;0.5662;HSMDQBUG;Design and implementation of a digital twin application for a connected micro smart factory
What are disadvantages of a 'Digital Twin'?;heterogeneity of data sources concerning data formats, protocols and sampling rates;0.5649;6ETLIPBN;An architecture of an Intelligent Digital Twin in a Cyber-Physical Production System
What are disadvantages of a 'Digital Twin'?;There has not been necessary to include any additional hardware for fault detection;0.5648;V47FU86Z;Fault injection in Digital Twin as a means to test the response to process faults at virtual commissioning
What are disadvantages of a 'Digital Twin'?;lowering maintenance costs and increasing reliability and safety of aircraft;0.5638;CNY9MJLE;Towards a Digital Twin for Mitigating Void Formation in Autoclave Composite Parts
What are disadvantages of a 'Digital Twin'?;complex product structure and a long life cycle;0.5623;6FTKLGVI;Prediction maintenance integrated decision-making approach supported by digital twin-driven cooperative awareness and interconnection framework
What are disadvantages of a 'Digital Twin'?;poor and very poor conditions;0.5598;7DHG5GCV;Development of a bridge maintenance system for prestressed concrete bridges using 3D digital twin model
What are disadvantages of a 'Digital Twin'?;improved flexibility, scalability and efficiency;0.5583;5PQEURHP;Automatic Generation of a Simulation-Based Digital Twin of an Industrial Process Plant
What are disadvantages of a 'Digital Twin'?;physical properties such as friction and gravity;0.5563;PC28JQQY;A Digital Twin-Based Approach for Designing and Multi-Objective Optimization of Hollow Glass Production Line
What are disadvantages of a 'Digital Twin'?;low computational complexity and relative high accuracy;0.5553;EII52ANL;Optimized throughput improvement of assembly flow line with digital twin online analytics
What are disadvantages of a 'Digital Twin'?;no additional diversity preservation mechanisms are required;0.5548;IKFFKWZ3;The Indicator-Based Evolutionary Algorithm for the Digital Twin
What are disadvantages of a 'Digital Twin'?;complex business systems;0.5546;JTTF536F;An actor based simulation driven digital twin for analyzing complex business systems
What are disadvantages of a 'Digital Twin'?;records of damage and their repairs are not well managed;0.5534;8N5N3QAK;Digital Twin Models for Maintenance of Cable-Supported Bridges
What are disadvantages of a 'Digital Twin'?;brevity;0.5533;JXKXHTDS;Integration of an energy management tool and digital twin for coordination and control of multi-vector smart energy systems
What are disadvantages of a 'Digital Twin'?;failure and loss of confidence of internal stakeholders;0.5532;APJ4X26H;CONCEPTION OF A DIGITAL TWIN IN MECHANICAL ENGINEERING – A CASE STUDY IN TECHNICAL PRODUCT DEVELOPMENT
What are disadvantages of a 'Digital Twin'?;lack of non-engineering metrics typically modelled;0.5506;268TA5KB;Representing financial data streams in digital simulations to support data flow design for a future Digital Twin
What are disadvantages of a 'Digital Twin'?;different understandings of DTs;0.5501;GKL3GBBR;Digital Twin in Industry: State-of-the-Art
What are disadvantages of a 'Digital Twin'?;low cost and high flexibility;0.5494;EXHN7WBM;Dynamic Analysis of Digital Twin System Based on Five-Dimensional Model
What are disadvantages of a 'Digital Twin'?;challenges that go well beyond technology;0.5488;SMDCRIEG;Toward Digital Twin and Simulation- Driven New Product Development
What are disadvantages of a 'Digital Twin'?;historical information allied to the existent industrial machinery;0.548;GKUTE33A;Industry 4.0 - Digital Twin Applied to Direct Digital Manufacturing
What are disadvantages of a 'Digital Twin'?;Energy-aware resources;0.548;PUNDW3ZP;Energy-Aware Resources in Digital Twin: The Case of Injection Molding Machines
What are disadvantages of a 'Digital Twin'?;model variables provide direct information about solar panel state and performance;0.5475;3NSZNWIA;DIGITAL TWIN IN THE ANALYSIS OF A BIG DATA
What are disadvantages of a 'Digital Twin'?;change in the lighting condition, noise interference or distance and location variability;0.5472;5DQL3TQL;A Digital Twin-Based Multi-modal UI Adaptation Framework for Assistance Systems in Industry 4.0
What are disadvantages of a 'Digital Twin'?;high flexibility;0.5467;DNCLEY3P;Digital twin-enabled self-evolved optical transceiver using deep reinforcement learning
What are disadvantages of a 'Digital Twin'?;more prominent proficiency and efficiency;0.5434;B4MRINUS;A Survey Paper on Concept of Digital Twin in Modern Era
What are disadvantages of a 'Digital Twin'?;unpredictable equipment failure, unstable network status, and inconvenient maintenance;0.5412;4BWN94G4;Structural Design of Digital Twin Laboratory Model Based on Instruments Sharing Platform
What are disadvantages of a 'Digital Twin'?;physical outcomes and reduce potential risks on a physical counterpart;0.5402;ES66PGSU;A digital twin to train deep reinforcement learning agent for smart manufacturing plants: Environment, interfaces and intelligence
What are disadvantages of a 'Digital Twin'?;intricate process and wide range of skills required;0.5401;3GYQ5VAC;Demonstration of an Industrial Framework for an Implementation of a Process Digital Twin
What are disadvantages of a 'Digital Twin'?;high-fidelity visual foresight and reproduction;0.5399;AHYNI9D7;DT-II:Digital twin enhanced Industrial Internet reference framework towards smart manufacturing
What are disadvantages of a 'Digital Twin'?;valuable raw data;0.5354;TYXVPFAM;Ontology-based modeling of part digital twin oriented to assembly
What are disadvantages of a 'Digital Twin'?;intelligent, integrated and high-speed;0.5322;9UKU3LWV;Digital Twin for Machining Tool Condition Prediction
What are disadvantages of a 'Digital Twin'?;the line of sight issues and surfaces texture;0.5316;TI2DTRRX;Towards the development of a Digital Twin: A comparative study of 3D data acquisition methods for mechanical and electrical assets
What are disadvantages of a 'Digital Twin'?;higher accuracy;0.5305;WZYJRKQA;Digital Twin-Driven All-Solid-State Battery: Unraveling the Physical and Electrochemical Behaviors
What are disadvantages of a 'Digital Twin'?;fewer unplanned maintenance downtime events;0.5303;CLN9Q2KM;The role of data fusion in predictive maintenance using digital twin
What are disadvantages of a 'Digital Twin'?;not,﻿effective;0.5276;E3IEW4Q6;The Post-Occupancy Digital Twin: A Quantitative Report on Data Standardisation and Dynamic Building Performance Evaluation
What are disadvantages of a 'Digital Twin'?;the collectedRUL during their operations;0.526;VQAINFPT;The use of Digital Twin for predictive maintenance in manufacturing
What are disadvantages of a 'Digital Twin'?;high complexity and different configurations;0.5258;W5C8RQDQ;The Digital Twin, Demonstrating the Potentials of Monitoring of Product/Process: a Case Based on an Agile Manufacturing Control Line
What are disadvantages of a 'Digital Twin'?;improvement and key limitations;0.5239;UEEKVCMP;Developing a Dynamic Digital Twin at a Building Level: using Cambridge Campus as Case Study
What are disadvantages of a 'Digital Twin'?;invaluable support;0.5229;76JJWD29;Human Digital Twin for Fitness Management
What are disadvantages of a 'Digital Twin'?;digital models are built and placed at the disposal by transformation for the next phases;0.5224;9TM9BNH3;TOWARDS A DIGITAL TWIN: HOW THE BLOCKCHAIN CAN FOSTER E/E-TRACEABILITY IN CONSIDERATION OF MODEL-BASED SYSTEMS ENGINEERING
What are disadvantages of a 'Digital Twin'?;stable and reasonable evaluation result;0.5222;UYCNHB5N;Digital Twin Driven Green Performance Evaluation Methodology of Intelligent Manufacturing: Hybrid Model Based on Fuzzy Rough-Sets AHP, Multistage Weight Synthesis, and PROMETHEE II
What are disadvantages of a 'Digital Twin'?;the complexity of the system affects the human skill of decision making;0.5216;5AHPCIYX;Modular Fault Ascription and Corrective Maintenance Using a Digital Twin
What are disadvantages of a 'Digital Twin'?;reducing start-up risk;0.5194;2CPJBRJ9;Developing a Digital Twin: The Roadmap for Oil and Gas Optimization
What are disadvantages of a 'Digital Twin'?;undesired side effects;0.5191;DW6NPJ6H;Create the Individualized Digital Twin for Noninvasive Precise Pulmonary Healthcare
What are disadvantages of a 'Digital Twin'?;the robustness of the virtual models;0.5183;57QAGL64;Digital twin framework and its application to power grid online analysis
What are disadvantages of a 'Digital Twin'?;it is not a panacea for weapon system V&V;0.5177;DNHFMXAH;Is Digital Thread/Digital Twin Affordable? A Systemic Assessment of the Cost of DoD’s Latest Manhattan Project
What are disadvantages of a 'Digital Twin'?;improved value chains;0.5157;4BCP5CKN;Next Generation Digital Twin
What are disadvantages of a 'Digital Twin'?;budget and fidelity;0.5146;IJGW6UVW;Deriving a Cost-Effective Digital Twin of an ICS to Facilitate Security Evaluation
What are disadvantages of a 'Digital Twin'?;warehousing and logistic processes;0.5137;C2KVEFBF;The Digital Twin: Realizing the Cyber-Physical Production System for Industry 4.0
What are disadvantages of a 'Digital Twin'?;efficiency, reusability, and interoperability;0.5133;927ACLCW;A Comparative Study on Digital Twin Models
What are disadvantages of a 'Digital Twin'?;sustainability;0.5133;7F57WGLA;Lifespan Prediction Technique for Digital Twin-Based Noise Barrier Tunnels
What are disadvantages of a 'Digital Twin'?;integrating dynamic and static data;0.5133;HGN9RFA9;Dynamic digital twin for predictive maintenance in flexible production systems
What are disadvantages of a 'Digital Twin'?;better connectivity and flexibility;0.512;6QXIW79J;A state-of-the-art survey of Digital Twin: techniques, engineering product lifecycle management and business innovation perspectives
What are disadvantages of a 'Digital Twin'?;globalized improvement of healthcare;0.5116;NI4RMT4H;A Survey on Digital Twin: Definitions, Characteristics, Applications, and Design Implications
What are disadvantages of a 'Digital Twin'?;limitation of time, cost, and data;0.5075;JVMYN4TV;A Survey of Digital Twin Technology for PHM
What are disadvantages of a 'Digital Twin'?;complexity and uncertainty of discrete manufacturing job-shop;0.5062;TNHAMQNA;Digital twin-driven carbon emission prediction and low-carbon control of intelligent manufacturing job-shop
What are disadvantages of a 'Digital Twin'?;long-term cost reduction;0.5052;J7ZDC6BP;Towards a semantic Construction Digital Twin: Directions for future research
What are disadvantages of a 'Digital Twin'?;it is crucial for companies to continuously adapt and improve their product development processes;0.5052;4ZU54FDA;WHAT IS A DIGITAL TWIN? – DEFINITIONS AND INSIGHTS FROM AN INDUSTRIAL CASE STUDY IN TECHNICAL PRODUCT DEVELOPMENT
What are disadvantages of a 'Digital Twin'?;lifecycle management of individual aircraft and whole fleet;0.5039;BS4Y99Y7;Airframe digital twin technology adaptability assessment and technology demonstration
What are disadvantages of a 'Digital Twin'?;software compatibility and ensuring that the measurement data are up to date;0.5032;Q8AINU7E;Application of a Hybrid Digital Twin Concept for Factory Layout Planning
What are disadvantages of a 'Digital Twin'?;All forces and torques are modeled in the software;0.5017;XXAPFNNH;Modeling and implementation of a digital twin of material flows based on physics simulation
What are disadvantages of a 'Digital Twin'?;increased knowledge of past operations would greatly assist decision making today;0.5012;3WUNFM3Z;Digital twin of nuclear waste management facilities
What are disadvantages of a 'Digital Twin'?;internal semantic dependencies;0.5011;FK37PUH7;Simulation and Digital Twin Based Design of a Production Line: A Case Study
What are disadvantages of a 'Digital Twin'?;constraints of the process route and resources;0.5005;5IRID8N4;The modelling and operations for the digital twin in the context of manufacturing
What are disadvantages of a 'Digital Twin'?;reducing overhead and saving resources;0.5001;3EI6UF47;Cloud-Based Digital Twin for Industrial Robotics
What are disadvantages of a 'Digital Twin'?;cost savings;0.4992;4WNWEI32;Automated Generation of a Digital Twin Using Scan and Object Detection for Data Acquisition
What are disadvantages of a 'Digital Twin'?;they can contain ready-made prefabricated objects;0.4971;IZK6BTI2;Proposal of Digital Twin Platform Based on 3D Rendering and IIoT Principles Using Virtual / Augmented Reality
What are disadvantages of a 'Digital Twin'?;improve processing efficiency and quality;0.4954;9PXQJMIN;Modeling of Cyber-Physical Systems and Digital Twin Based on Edge Computing, Fog Computing and Cloud Computing Towards Smart Manufacturing
What are disadvantages of a 'Digital Twin'?;this problem does not affect the quality of the final results;0.4932;ZFDVBFFN;Data-driven ship digital twin for estimating the speed loss caused by the marine fouling
What are disadvantages of a 'Digital Twin'?;our internal purposes;0.4914;3YVNNY8Y;Supporting Early Phases of Digital Twin Development with Enterprise Modeling and Capability Management: Requirements from Two Industrial Cases
What are disadvantages of a 'Digital Twin'?;no conflict of interest;0.4886;YZ3S75K8;Accelerating Biologics Manufacturing by Modeling or: Is Approval under the QbD and PAT Approaches Demanded by Authorities Acceptable without a Digital-Twin?
What are disadvantages of a 'Digital Twin'?;key enablers for smart manufacturing systems;0.4883;Q42RFAV8;A Digital Twin Framework for Performance Monitoring and Anomaly Detection in Fused Deposition Modeling
What are disadvantages of a 'Digital Twin'?;unknown system orders and closed-loop interferences;0.4867;9IHMR5QM;Data-driven digital twin technology for optimized control in process systems
What are disadvantages of a 'Digital Twin'?;improves the decision-making process;0.4867;8P92A73S;Integrating Virtual Reality and Digital Twin in Circular Economy Practices: A Laboratory Application Case
What are disadvantages of a 'Digital Twin'?;automated and manual processes in manufacturing environments;0.4844;ZUM783ZD;Leveraging Digital Twin Technology in Model-Based Systems Engineering
What are disadvantages of a 'Digital Twin'?;safety and security;0.4839;KT6KZGBB;Digital Twin for Cybersecurity Incident Prediction: A Multivocal Literature Review
What are disadvantages of a 'Digital Twin'?;higher level of connectivity, intelligence and autonomy;0.483;ZII8VP95;Machine tool digital twin: Modelling methodology and applications
What are disadvantages of a 'Digital Twin'?;result analysis efficiency of technical diagnostic and monitoring;0.4811;QV6THMU3;Digital twin technology as an instrument for increasing electrical equipment reliability
What are disadvantages of a 'Digital Twin'?;integration, multiphysical, multiscale, probabilistic;0.4806;RUURCQL7;Digital Twin Technology
What are disadvantages of a 'Digital Twin'?;intelligence and integration of the whole system;0.4806;XLKF9SW5;From BIM Towards Digital Twin: Strategy and Future Development for Smart Asset Management
What are disadvantages of a 'Digital Twin'?;uncertainty and variability;0.4804;AJJ7K6AE;Disrupting rock engineering concepts: is there such a thing as a rock mass digital twin and are machines capable of learning rock mechanics?
What are disadvantages of a 'Digital Twin'?;distributed control and an anomaly detection;0.4777;4X3L8S3G;Digital Twin of manufacturing systems: a case study on increasing the efficiency of reconfiguration
What are disadvantages of a 'Digital Twin'?;satisfactory conditions;0.4772;TIKPF7GD;Contribution to the development of a Digital Twin based on product lifecycle to support the manufacturing process
What are disadvantages of a 'Digital Twin'?;3D modeling and real-time communication between interfaces;0.4762;RWE6I862;Towards Automated 3D reconstruction in SME factories and Digital Twin Model generation
What are disadvantages of a 'Digital Twin'?;poor formalizability of an object and a problem of control;0.4749;JLUW5LIF;Digital Twin Applications: Diagnostics, Optimisation and Prediction
What are disadvantages of a 'Digital Twin'?;simplicity;0.4729;FARFCXFM;Robust Digital Twin Compositions for Industry 4.0 Smart Manufacturing Systems
What are disadvantages of a 'Digital Twin'?;heterogeneous material properties and rough surfaces;0.4702;QVUGKAQV;About a Digital Twin for the Fatigue Approach of Additively Manufactured Components
What are disadvantages of a 'Digital Twin'?;increased valve parameters;0.4699;EGYT5NTV;Digital twin-driven optimization of gas exchange system of 2-stroke heavy fuel aircraft engine
What are disadvantages of a 'Digital Twin'?;low levels of efficiency, intelligence, and sustainability;0.4696;AHTN5Z8E;Machine Learning based Digital Twin Framework for Production Optimization in Petrochemical Industry
What are disadvantages of a 'Digital Twin'?;uncertainty and unpredictability;0.4682;UACH5QLT;TOWARDS AN EQUILIBRIUM MODEL FOR MEASURING THE IMPACT OF DIGITAL TWIN TECHNOLOGY ON ENTERPRISE AGILITY
What are disadvantages of a 'Digital Twin'?;better long time-horizon forecasts of the fermentation progress;0.4679;YBFESUE9;Towards a digital twin: a hybrid data-driven and mechanistic digital shadow to forecast the evolution of lignocellulosic fermentation
What are disadvantages of a 'Digital Twin'?;model structure error, model parameter error and model order error;0.4666;LPM8VBB5;Consistency retention method for CNC machine tool digital twin model
What are disadvantages of a 'Digital Twin'?;performances;0.4662;8RBTJ2C2;The Potential of Digital Twin Model Integrated With Artificial Intelligence Systems
What are disadvantages of a 'Digital Twin'?;their size;0.4644;3YQXAS6F;Building and exploiting a Digital Twin for the management of drinking water distribution networks
What are disadvantages of a 'Digital Twin'?;reduced damage or cost of product movement;0.4637;Y8S9ARI5;Digital twin-enabled Graduation Intelligent Manufacturing System for fixed-position assembly islands
What are disadvantages of a 'Digital Twin'?;random sparse lattice and non–equidistant nature of microdots;0.463;B5IQC44M;Digital Twin-Driven Cyber-Physical System for Autonomously Controlling of Micro Punching System
What are disadvantages of a 'Digital Twin'?;maximum stress and residual stresses;0.4605;M33SUG6F;Individualizing Locator Adjustments of Assembly Fixtures Using a Digital Twin
What are disadvantages of a 'Digital Twin'?;no restrictions;0.4604;CMB96B57;Digital Twin Requirements in the Context of Industry 4.0
What are disadvantages of a 'Digital Twin'?;irreversible consequences;0.4597;N56JNSJ6;Challenges of developing a digital twin model of renewable energy generators
What are disadvantages of a 'Digital Twin'?;transparency, ease of implementation;0.4595;L2Y2793A;Digital Twin Real-Time FPGA Implementation for Light Electric Vehicle Propulsion System Using EMR Organization
What are disadvantages of a 'Digital Twin'?;reduction of cost and time;0.4594;WWBAPYCB;Digital twin and virtual reality: a co-simulation environment for design and assessment of industrial workstations
What are disadvantages of a 'Digital Twin'?;less time and lower cost;0.4578;ELJTYQ98;Digital twin-based process reuse and evaluation approach for smart process planning
What are disadvantages of a 'Digital Twin'?;virtual representations of physical objects and they can be connected with their physical counterparts;0.4563;TU9MYDMI;Dimensions of Digital Twin Applications - A Literature Review
What are disadvantages of a 'Digital Twin'?;unpredictable and undesirable emergent behaviors of the complex objects;0.4541;63BVCXH5;Understanding unstructured 3D point clouds for creating digital twin city: An unsupervised hierarchical clustering approach
What are disadvantages of a 'Digital Twin'?;reduced time to production and optimization;0.4538;VRYMF4ZF;FMU-supported simulation for CPS Digital Twin
What are disadvantages of a 'Digital Twin'?;greater transparency in the future;0.4532;UN6UGX5A;A Survey on the Necessity for a Digital Twin of Production in the Automotive Industry
What are disadvantages of a 'Digital Twin'?;possible new digital (mission) threads;0.4528;AJZ7RUVE;The Digital (Mission) Twin: an Integrating Concept for Future Adaptive Cyber-Physical-Human Systems
What are disadvantages of a 'Digital Twin'?;distributed and heterogeneous nature of the information;0.4526;U5I89LUX;Planning Agricultural Core Road Networks Based on a Digital Twin of the Cultivated Landscape
What are disadvantages of a 'Digital Twin'?;cutting load, servo response performance and machining environment;0.4525;CUQ69GCK;Real-time machining data application and service based on IMT digital twin
What are disadvantages of a 'Digital Twin'?;it reduces or even eliminates the need for physical prototypes;0.4523;M9FHUQIK;On the virtual optimization of CAI-CAx loop based on the digital twin: sculpture surface demonstrator
What are disadvantages of a 'Digital Twin'?;costs reducing in conditions of high variety low volume machine-building production;0.4517;57AV5YLB;Application of the Digital Twin Concept to Solve the Monitoring Task of Machine-Building Technological Process
What are disadvantages of a 'Digital Twin'?;the DT collects and evaluates the actual production process;0.4511;ZUM4GYJH;The digital twin of an industrial production line within the industry 4.0 concept
What are disadvantages of a 'Digital Twin'?;interoperability and accessibility;0.4508;2C997CVV;Digital Twin-driven smart manufacturing: Connotation, reference model, applications and research issues
What are disadvantages of a 'Digital Twin'?;complexity and overfitting;0.442;BCGITJVS;Information-Based Model Discrimination for Digital Twin Behavioral Matching
What are disadvantages of a 'Digital Twin'?;faster and more cost efficient replanning and rebuilding;0.4413;6BVRSXNZ;Keeping the Digital Twin up-to-date - Process Monitoring to Identify Changes in a Plant
What are disadvantages of a 'Digital Twin'?;they are compliant with the AEC industry;0.4382;QQUDTGVI;SPHERE: BIM Digital Twin Platform
What are disadvantages of a 'Digital Twin'?;accuracy in planning and decision making of the drilling operation;0.4363;68XZ8MPU;Drilling Automated Realtime Monitoring Using Digital Twin
What are disadvantages of a 'Digital Twin'?;cause and effect relations between design variables and sustainability;0.4356;HM3ZX8RB;The US Air Force Digital Thread/Digital Twin - Life Cycle Integration and Use of Computational and Experimental Knowledge
What are disadvantages of a 'Digital Twin'?;to connect the physical and cyber world to work intelligently;0.4353;AMA5QADB;Revolution on digital twin technology—a patent research approach
What are disadvantages of a 'Digital Twin'?;improve equipment maintenance technology and full life cycle management level;0.4347;ADELY84F;Research on Application of Digital Twin in Simulation of Equipment Maintenance Support
What are disadvantages of a 'Digital Twin'?;incompatible versions of the drivers and the development environment;0.4336;9TV54YQA;A Six-Layer Digital Twin Architecture for a Manufacturing Cell
What are disadvantages of a 'Digital Twin'?;failures;0.4331;DTBI2EGD;MV Cable Modeling for Application in the Digital Twin of a Windfarm
What are disadvantages of a 'Digital Twin'?;accuracy, stability, and quality;0.4322;TPQI9BTD;Digital Twin and Big Data Towards Smart Manufacturing and Industry 4.0: 360 Degree Comparison
What are disadvantages of a 'Digital Twin'?;magnetic flux density and field lines;0.4315;VH5W8XBL;Insights into Digital Twin Based on Finite Element Simulation of a Large Hydro Generator
What are disadvantages of a 'Digital Twin'?;fidelity of DT representations;0.4293;343LU7I9;On the Engineering of IoT-Intensive Digital Twin Software Systems
What are disadvantages of a 'Digital Twin'?;high requirements regarding geometry and appearance information or texture;0.4287;3C7P2RSU;Digital geoTwin Vienna: Towards a Digital Twin City as Geodata Hub
What are disadvantages of a 'Digital Twin'?;spatial reasoning;0.427;N5AJ53CG;Training Robot Manipulation Skills through Practice with Digital Twin of Baxter
What are disadvantages of a 'Digital Twin'?;energy and resource efficiency;0.4263;MRTEUZPG;Digital twin: current scenario and a case study on a manufacturing process
What are disadvantages of a 'Digital Twin'?;increased speed of technical decision-making process;0.4249;Y4QYP5DW;Combination of Digital Twin and Artificial Intelligence in Manufacturing Using Industrial IoT
What are disadvantages of a 'Digital Twin'?;Monitor anomalies, fatigue, crack paths;0.4235;BNS43SCZ;A Review of the Roles of Digital Twin in CPS-based Production Systems
What are disadvantages of a 'Digital Twin'?;to collect data from surface objects easily and quickly;0.422;SE8DHM9U;Digital Twin and CyberGIS for Improving Connectivity and Measuring the Impact of Infrastructure Construction Planning in Smart Cities
What are disadvantages of a 'Digital Twin'?;process transparency and better product;0.4204;NXY52MEZ;Systems engineering and digital twin: a vision for the future of cruise ships design, production and operations
What are disadvantages of a 'Digital Twin'?;these multimodal data must be synchronized and aggregated;0.4162;DN7WGIDE;Digital twin information technology for biomedical data complex representation and processing
What are disadvantages of a 'Digital Twin'?;higher efficiency, accuracy and gains economic benefits in the production;0.4159;T96GMF6N;Digital Twin in manufacturing: A categorical literature review and classification
What are disadvantages of a 'Digital Twin'?;improving the bolted connection safety and reliability;0.4151;7CKSDN5C;Tolerance Allocation With Simulation-Based Digital Twin for CFRP-Metal Countersunk Bolt Joint
What are disadvantages of a 'Digital Twin'?;keeping flexibility and reducing cost;0.4129;3XF5JEB5;Deep learning-enabled intelligent process planning for digital twin manufacturing cell
What are disadvantages of a 'Digital Twin'?;leads to added value, and creates new markets;0.4122;92IKZYUB;NDE 4.0: The Fourth Revolution in Non- Destructive Evaluation: Digital Twin, Semantics, Interfaces, Networking, Feedback, New Markets and Integration into the Industrial Internet of Things
What are disadvantages of a 'Digital Twin'?;excessive wear;0.4119;SLPZ9CJ7;The Development and use of a Digital Twin Model for Tire Touchdown Health Monitoring
What are disadvantages of a 'Digital Twin'?;human presence is dangerous;0.4116;8KJ5792Y;A digital twin approach to develop a new autonous system able to operate in high temperature environments within industrial plants
What are disadvantages of a 'Digital Twin'?;improve the digital level of the intelligent manufacturing unit and the operating efficiency;0.4106;9WPEQNP7;Digital twin process and simulation operation control technology for intelligent manufacturing unit
What are disadvantages of a 'Digital Twin'?;significant computational cost, and too little use of simulation methods;0.4088;2JVRVXWD;Sensor Control in Anti-Submarine Warfare—A Digital Twin and Random Finite Sets Based Approach
What are disadvantages of a 'Digital Twin'?;several systematic errors;0.4076;232YHQTK;Using an Advanced Digital Twin to Improve Downhole Pressure Control
What are disadvantages of a 'Digital Twin'?;help to optimize machine use;0.4059;LRIA73PJ;Model-Driven Development of a Digital Twin for Injection Molding
What are disadvantages of a 'Digital Twin'?;sorting speed and delivery speed of workpiece;0.4046;VRV5QCPY;Digital twin-driven system for roller conveyor line: design and control
What are disadvantages of a 'Digital Twin'?;autonomous control;0.4033;AM8RKH94;Simulation-based Analysis of the Interaction of a Physical and a Digital Twin in a Cyber-Physical Production System
What are disadvantages of a 'Digital Twin'?;better planning results;0.4026;88K3FBYL;Integration of a digital twin as human representation in a scheduling procedure of a cyber-physical production system
What are disadvantages of a 'Digital Twin'?;environmental loads;0.4012;EWZCSSAV;Digital Twin for Drilling Operations – Towards Cloud-Based Operational Planning
What are disadvantages of a 'Digital Twin'?;high costs and unsolved questions regarding data security;0.4004;59QKG46I;Integrating the Digital Twin of the manufacturing system into a decision support system for improving the order management process
What are disadvantages of a 'Digital Twin'?;pervasive connectivity in production systems;0.4001;TEQ8MVA5;Review of digital twin applications in manufacturing
What are disadvantages of a 'Digital Twin'?;deterioration in quality due to mass production;0.3991;2XM3GG37;Development of electric vehicle maintenance education ability using digital twin technology and VR
What are disadvantages of a 'Digital Twin'?;the need to gain computational results in real-time;0.3979;CKK9P88U;The medical digital twin assisted by Reduced Order Models and Mesh Morphing
What are disadvantages of a 'Digital Twin'?;improve operation efficiency;0.3972;ZKR2SS5I;Digital Twin-Driven Control Method for Robotic Automatic Assembly System
What are disadvantages of a 'Digital Twin'?;separation of concerns by developing modular components;0.3944;ZD3XGJVM;A Unified Ontology Namespace for Enterprise Integration a Digital Twin Case Study
What are disadvantages of a 'Digital Twin'?;enhancing transparency and revealing potentials for optimization measures in production systems;0.3933;FRKXV593;The Digital Twin: Demonstrating the Potential of Real Time Data Acquisition in Production Systems
What are disadvantages of a 'Digital Twin'?;establishing relationships between projections by detecting shared data flows;0.3931;2FRVPYSY;A Method for Digital Twin Generation Based on the Aggregation of Information Objects
What are disadvantages of a 'Digital Twin'?;this allows a single security relation between the physical and digital domain;0.3919;B75SXXWQ;A Digital Twin Based Industrial Automation and Control System Security Architecture
What are disadvantages of a 'Digital Twin'?;the ability to create, manage and exchange information throughout the life of a project;0.3916;9NZ9WCB8;Designing a unique Digital Twin for linear infrastructures lifecycle management
What are disadvantages of a 'Digital Twin'?;neglected interrelations between the facilities and the human factor;0.3905;CZ3BHH5Y;Electric Stock Digital Twin in a Subway Traction Power System
What are disadvantages of a 'Digital Twin'?;successive grinding operations;0.3897;WUU88V9V;Hidden Markov model-based digital twin construction for futuristic manufacturing systems
What are disadvantages of a 'Digital Twin'?;maximizing resource utilization rate and minimize cost to meet customer needs;0.3887;UWFN75QR;Digital twin-based opti-state control method for a synchronized production operation system
What are disadvantages of a 'Digital Twin'?;safety and security;0.3876;9F7EW66Z;A Digital Twin for Directing People Flow in Preserved Heritage Buildings
What are disadvantages of a 'Digital Twin'?;long processing cycles, high accuracy, large parts;0.3869;DLG9LDRA;A Digital Twin-Driven Approach for On-line Controlling Quality of Marine Diesel Engine Critical Parts
What are disadvantages of a 'Digital Twin'?;sustainability and urban metabolism issues;0.3861;X5QAAVQX;SMART CITY DEVELOPMENT WITH DIGITAL TWIN TECHNOLOGY
What are disadvantages of a 'Digital Twin'?;more flexible and knowledge-based;0.386;7BS942QH;MES-integrated digital twin frameworks
What are disadvantages of a 'Digital Twin'?;to reduce the production of faulty parts;0.3844;A774CDKB;Digital Twin of Experimental Workplace for Quality Control with Cloud Platform Support
What are disadvantages of a 'Digital Twin'?;non-stationarity parameters of oscillatory systems;0.3832;68WE2MAG;Development of digital twin of high frequency generator with self-excitation in Simulink
What are disadvantages of a 'Digital Twin'?;reducing the amount of presented variables;0.3832;4LETZIL7;Measurement methods to build up the digital optical twin
What are disadvantages of a 'Digital Twin'?;inefficient work and an increasing flood of data;0.383;237467Q3;'MIRROR, MIRROR, ON THE WALL’: ROBOTIC PROCESS AUTOMATION IN THE PUBLIC SECTOR USING A DIGITAL TWIN
What are disadvantages of a 'Digital Twin'?;accuracy of the solution;0.3813;DAFCATPU;RB-FEA Based Digital Twin for Structural Integrity Assessment of Offshore Structures
